Model,Metric,dataset,Data,Intercept,Mtry,Ncomp,C,Mean_Degree,Mean_Scale,Mean_Sigma,Mean_Performance,Std_Dev_Performance,Range_Performance,N,Splitting
PLS,RMSE,base_training,Spectra,NA,NA,136,NA,NA,NA,NA,1.0591333726241403,2.9676865678896616,12.363957757928965,20,Genotype
PLS,Spearman_R,base_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7451198985832701,0.08120846685717528,0.35452236156228745,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,109.375,NA,NA,NA,0.7425107314686469,0.08017327399884137,0.3142745398000554,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,95.82300000000001,NA,NA,NA,0.7423676131768886,0.07979890605876354,0.3129320276497696,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,125.69200000000001,NA,NA,NA,0.7423294788025676,0.07895198115713226,0.3084929238749968,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,107.632,NA,NA,NA,0.7421698825858446,0.0798346861995938,0.3119625229785198,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,50.575,NA,NA,NA,0.7420345293175011,0.07792444180870586,0.3138440860215054,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,90.97200000000001,NA,NA,NA,0.7419918599474108,0.08007143745907301,0.31249606532195107,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,100.8,NA,NA,NA,0.7419745248553473,0.07999379171456764,0.31265502631512665,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,44.800000000000004,NA,NA,NA,0.7418478846445014,0.0781819021785552,0.31446261741079296,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,94.19200000000001,NA,NA,NA,0.7418352283590322,0.08040550533581248,0.31162571453753374,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,56.7,NA,NA,NA,0.7417796194405005,0.07750355363169344,0.30768867568180114,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,43.687,NA,NA,NA,0.7417747215497139,0.07847737656281088,0.3169084132859913,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,121.968,NA,NA,NA,0.7417569605607404,0.07976233369716505,0.3089139344262295,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,105.903,NA,NA,NA,0.7417482499720166,0.07908157484852772,0.30462120067487597,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,111.132,NA,NA,NA,0.7417360196755549,0.07972876863998843,0.3136048575961321,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,99.127,NA,NA,NA,0.7417133265494114,0.08006111928687583,0.3103020888418825,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,112.903,NA,NA,NA,0.7416834106246941,0.08006855193561048,0.3136379088917429,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,49.392,NA,NA,NA,0.7416041185108277,0.07871622448523663,0.3175025496713756,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,48.223,NA,NA,NA,0.741576541561203,0.07882572808558111,0.31914724509581727,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,55.447,NA,NA,NA,0.741573492645942,0.07806688342234776,0.3113101533580115,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,36.288000000000004,NA,NA,NA,0.7415583719053254,0.07797318511744998,0.3241128087935332,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,54.208,NA,NA,NA,0.7415344171469244,0.07757042570386578,0.309654440835033,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,102.48700000000001,NA,NA,NA,0.7414728399254111,0.07995269966126267,0.3144649782176223,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,104.188,NA,NA,NA,0.7414677445667784,0.08002985640694896,0.3066373297071341,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,42.588,NA,NA,NA,0.7414586535135296,0.07892039517741911,0.32262077887738916,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,86.247,NA,NA,NA,0.741452251379686,0.0798241320854853,0.31368040341467107,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,52.983000000000004,NA,NA,NA,0.7414519963240627,0.07771296241005379,0.3107105084233587,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,97.468,NA,NA,NA,0.7414391308064945,0.08020847416105063,0.31227729722243214,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,47.068,NA,NA,NA,0.7414353064314878,0.07854675860032534,0.319122850091914,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,116.48700000000001,NA,NA,NA,0.7414050035962926,0.07914252983289466,0.3098527486086978,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,41.503,NA,NA,NA,0.741404794299211,0.07822268872044044,0.3217968572939488,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,51.772,NA,NA,NA,0.7413945494674294,0.07766977669066981,0.31255823323512366,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7413839853211567,0.07548406800393355,0.286100671098688,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,89.383,NA,NA,NA,0.7413771327414214,0.08012241047401968,0.3127478847170808,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,40.432,NA,NA,NA,0.7413559648793107,0.07779584614263177,0.32159776258467443,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,57.967,NA,NA,NA,0.7413233259691685,0.0773715388665623,0.30450945581828726,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,45.927,NA,NA,NA,0.7413022325749072,0.07817877196238994,0.31770243131625986,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,118.3,NA,NA,NA,0.7412963923589839,0.07943641790968003,0.3133058220644154,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,123.82300000000001,NA,NA,NA,0.7412837317007235,0.08074365160073693,0.31932902722167666,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.74126391336764,0.0784225309709802,0.3238712195613306,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.7412527776055293,0.07757504736328123,0.325168876381859,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,60.543,NA,NA,NA,0.7412473126165917,0.07773502187266315,0.3056788421344211,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.7412398104206901,0.07750342787497756,0.3265609654755609,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,37.303,NA,NA,NA,0.741175353486431,0.07800273363140037,0.323055167333988,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.7411003327321043,0.07757327020784058,0.32443387852232375,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,39.375,NA,NA,NA,0.7410230353170442,0.07783204613526797,0.32228239656518354,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,114.688,NA,NA,NA,0.740959588220613,0.0794713403017149,0.3128454647326938,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,87.808,NA,NA,NA,0.7409332923227627,0.08013885677894111,0.3134671438644203,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,120.12700000000001,NA,NA,NA,0.7409282960641502,0.0797552040902785,0.30735344111203444,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,59.248000000000005,NA,NA,NA,0.7407983891354559,0.07755030970321418,0.30573786230515465,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,92.575,NA,NA,NA,0.7407918959476458,0.08040915843824596,0.3129642920097706,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,84.7,NA,NA,NA,0.7406776129697489,0.0796616975143369,0.31261017098536914,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7404938766263424,0.07577036521631508,0.29870187101810575,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,63.175000000000004,NA,NA,NA,0.7404761617911242,0.07771057879752488,0.30364618745435756,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,83.167,NA,NA,NA,0.74044771918391,0.08014263594829547,0.3119837702399838,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,61.852000000000004,NA,NA,NA,0.7404273074632597,0.07795162543530626,0.3055159464631967,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,64.512,NA,NA,NA,0.7403233446511939,0.07765049076740761,0.30713073833446647,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,74.263,NA,NA,NA,0.7402456238756953,0.07741465100714787,0.3039806350885146,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,70,NA,NA,NA,0.7401594664296762,0.07766842057903647,0.3039562400846114,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7401519362444852,0.07794994926362736,0.30576225730905793,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.7401227949145271,0.077984374730526,0.3262099921935987,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.7401075762630318,0.07795939769983243,0.3268962000453275,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,133.308,NA,NA,NA,0.7400994699052617,0.08005053598382446,0.3164622207952458,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,71.407,NA,NA,NA,0.7400661612269336,0.07741637586172183,0.30657280098713213,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,72.828,NA,NA,NA,0.740060105099374,0.07776012784964569,0.30623205786809704,20,Genotype
PLS,Spearman_R,sq_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7400320029676736,0.08544658735112859,0.3409500831004004,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,81.648,NA,NA,NA,0.739898388940623,0.07999101173171633,0.3125173125834153,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,68.607,NA,NA,NA,0.7397890900150857,0.07783990144243043,0.3066231648661579,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,135.247,NA,NA,NA,0.7397490569721191,0.08008535880990435,0.31166506131802285,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,129.472,NA,NA,NA,0.7397222384526706,0.08068907058232816,0.3150827226713001,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,65.863,NA,NA,NA,0.7396498967673242,0.07790709176050288,0.30682619425348134,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,127.575,NA,NA,NA,0.7396267427706464,0.08002822079806873,0.31195937523608064,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,77.175,NA,NA,NA,0.7395428725124625,0.07828541992584614,0.3085668958223162,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.7394045713865425,0.07826685918924357,0.3267246480823953,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,75.712,NA,NA,NA,0.7393814513007085,0.0780594235538348,0.30669477600664796,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,67.228,NA,NA,NA,0.7393655450913111,0.0781931693608974,0.30701820654226786,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,80.143,NA,NA,NA,0.7393653576288463,0.07894449850726942,0.30903748331696523,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7392540896052774,0.07780377226214086,0.31045475435018,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,78.652,NA,NA,NA,0.7392533110884205,0.079689257855246165,0.31681398101281766,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7392111447536139,0.07848583544777278,0.32691980811362076,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7391361445516929,0.07947036113252784,0.3196611140490041,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,131.383,NA,NA,NA,0.7390570926354335,0.08151207370984835,0.3251665155750296,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7389636518550466,0.07915906191599892,0.3293892120571127,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7386158916874623,0.0780243278387789,0.3257519956687064,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7384635518766776,0.07536732926368425,0.29371033844526706,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.738279393056175,0.07947021178879399,0.330493282717635,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7380355147172535,0.08005636526658576,0.3313093349449776,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.7377452484645769,0.08023218224206329,0.3307529714688625,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,139.167,NA,NA,NA,0.7376746864537855,0.0805442947421766,0.31145967112386996,20,Genotype
PLS,Spearman_R,abs_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7375714189697251,0.08478589308252203,0.31042406386139865,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.7375100735474814,0.08032999432846541,0.33197508247085195,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.737441398787746,0.08033953526349549,0.32999751328347315,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,137.20000000000002,NA,NA,NA,0.7374119671741071,0.08035289468152397,0.31433906852005744,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7373912148637489,0.07399704103249603,0.3002285261010804,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.737151956279659,0.07979286366764221,0.33009351942786636,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7371235454404061,0.07826777786433355,0.32143171917101043,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7370997863477151,0.07924491123562166,0.3130587242829441,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7369182648987002,0.07977062619203647,0.3183626702928659,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.7368800819223917,0.0813414003436916,0.3400338237031786,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.7367383222477478,0.08218170634299954,0.34244653196266095,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7366926279279182,0.0746110077418701,0.3045440809851174,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7364732706696427,0.07948808240521775,0.3155596056508272,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7364062633126255,0.07657514955034521,0.3110103308906851,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7363889263753807,0.07643998279702784,0.30009710785424704,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.7363845535109926,0.08279762346002831,0.3442905884438141,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7361888861728698,0.073268171228664,0.3062965865880991,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7355740254843093,0.07941748127240551,0.31289818941854886,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.7352934079453092,0.08341239593994672,0.34600319035802907,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7352380526991439,0.07627042281695029,0.31806678250358844,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7352019963935165,0.07815747388451473,0.3051477211313278,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.7351688751333911,0.08363214771776252,0.3458023159636062,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.7347412391507883,0.08456463240728726,0.34826081176887624,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7345028029662415,0.07572139574757465,0.31156275968875125,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7344266332703799,0.07575143561187327,0.3129863262068443,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7344250512875369,0.07991119101377572,0.3189631021631285,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7344006687999654,0.08099913041513256,0.3120538075092545,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.207,NA,NA,NA,0.7341732192458436,0.08483821931304483,0.3471508330379297,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,16.807,NA,NA,NA,0.7338271466035954,0.08462074211154895,0.3440291563275434,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,17.5,NA,NA,NA,0.7337396280071196,0.08514847673879751,0.34577720666430334,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7337272406403867,0.08133855208613505,0.33758908111102714,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,16.128,NA,NA,NA,0.7333787406691599,0.0851800475219614,0.34571517192484935,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,37,NA,NA,NA,NA,0.7333436001876377,0.08017181620657789,0.3135891188839365,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7332844199240506,0.07839242991067402,0.3288320616453878,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.733259916421404,0.08003450220072669,0.29787401475661646,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7331817184047634,0.07914971353782849,0.3250657878169778,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7331512606644217,0.08150467852401388,0.33790070761250024,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.732888674598815,0.07727458282060218,0.29977289038301735,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7327645112310254,0.07985828979280997,0.3290948981390548,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7326313408264452,0.0781892290909563,0.30658224421444935,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.732459530897775,0.08125688815648947,0.3214679182090605,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7319959345440719,0.07847720264089218,0.3063367203041978,20,Genotype
PLS,Spearman_R,base_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7319583982344088,0.08883387803616312,0.36507280728261693,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7318518294560973,0.0792910768836787,0.31113309284581103,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,15.463000000000001,NA,NA,NA,0.7317842299057142,0.0862791971900447,0.3477084071842136,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,14.812000000000001,NA,NA,NA,0.7313043931407115,0.08688735479524493,0.3501971818504075,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.7312709682396897,0.07912838623097408,0.3104217030545693,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7311536520552211,0.08368477623724307,0.3191802963914281,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7310693241180591,0.08141000729565154,0.34945685704212925,20,Genotype
PLS,Spearman_R,abs_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7307593455041357,0.08048909137330117,0.3349929805343608,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,38,NA,NA,NA,NA,0.730690006819096,0.08101107354862658,0.31535342852106474,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,14.175,NA,NA,NA,0.730633994851772,0.08640048654098345,0.34857763204537384,20,Genotype
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,139.167,1,0.1,NA,0.7301572013658464,0.08686750733738394,0.3531334928512347,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.729910531290258,0.08240216409289115,0.3228773198861776,20,Genotype
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,137.20000000000002,1,0.1,NA,0.7297195369828595,0.08701923766924832,0.35519762495568935,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7296853893102698,0.07972494209582874,0.33811148528890456,20,Genotype
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,135.247,1,0.1,NA,0.729514464589927,0.08748082278005324,0.35772775611485286,20,Genotype
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,133.308,1,0.1,NA,0.7293967751397585,0.08770598027188276,0.3632001063452676,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,13.552,NA,NA,NA,0.7293308832171533,0.08777242012802192,0.3572920359210681,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7292384690825129,0.07889525159568772,0.2990709559257946,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7290640876259514,0.07762979311608185,0.31810823585017134,20,Genotype
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,131.383,1,0.1,NA,0.7290512084866692,0.08830243138418889,0.365759777856552,20,Genotype
PLS,Spearman_R,abs_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7290320187687264,0.08174921794234241,0.2989253607312834,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7289020293906362,0.0785094281347388,0.3218665071487652,20,Genotype
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,127.575,1,0.1,NA,0.7288965275049687,0.0890161909983596,0.37235392295876163,20,Genotype
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,129.472,1,0.1,NA,0.7287164188590852,0.0889341137670097,0.3687056894718185,20,Genotype
PLS,Spearman_R,sq_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7285296224463811,0.08394024167893997,0.34300477197753765,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,12.943,NA,NA,NA,0.72844770773264,0.08924662431335276,0.3715334396786008,20,Genotype
