Model,Metric,dataset,Data,Intercept,Mtry,Ncomp,C,Mean_Degree,Mean_Scale,Mean_Sigma,Mean_Performance,Std_Dev_Performance,Range_Performance,N,Splitting
PLS,Spearman_R,base_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7241967529621351,0.0591223385704701,0.21901456817294518,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,55.447,NA,NA,NA,0.724187131198969,0.06190309934393608,0.22385280793564033,20,Genotype
PLS,Spearman_R,sq_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7241072308362688,0.06300442932273106,0.22240471186970379,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7240882989329441,0.05779057920986693,0.22137892991136254,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,60.543,NA,NA,NA,0.7240572029659559,0.06363542677376041,0.22821703628190615,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,54.208,NA,NA,NA,0.724046783054368,0.06157520742012457,0.22400928504544115,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,59.248000000000005,NA,NA,NA,0.7239854112368674,0.06292904187913013,0.2253889062459321,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,56.7,NA,NA,NA,0.7239213824871162,0.06209256950770916,0.22476486630737602,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,104.188,NA,NA,NA,0.7239167195633925,0.06358946921288447,0.2190018923215885,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,52.983000000000004,NA,NA,NA,0.723901773856941,0.061655518794818155,0.22144189782208024,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,57.967,NA,NA,NA,0.7238854071277102,0.06248014593166057,0.2253889062459321,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7237664445943053,0.05709207003182892,0.21852539275546956,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,109.375,NA,NA,NA,0.7237016196395605,0.06454444855113449,0.22030073770425596,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,100.8,NA,NA,NA,0.723492504094531,0.0636359331468644,0.22018247313761652,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,112.903,NA,NA,NA,0.7234255015511923,0.06469467158569227,0.22030494603904816,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,51.772,NA,NA,NA,0.7233724312378312,0.061831120671990474,0.22081785788352415,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,49.392,NA,NA,NA,0.7232434844191977,0.061616804598895715,0.22083266561087966,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,116.48700000000001,NA,NA,NA,0.7232315222257472,0.06509580844144534,0.22078700237282756,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7231182955931289,0.05017844095234624,0.18955692743529062,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,102.48700000000001,NA,NA,NA,0.7231002418305696,0.06467646326925627,0.23018297951898847,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7230033923076639,0.05857111317596284,0.2326584118215831,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,50.575,NA,NA,NA,0.7229662502509511,0.06159841240167588,0.22172586503163338,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7228958894869216,0.054247668339724185,0.2112742747973042,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,114.688,NA,NA,NA,0.7228767246064371,0.06504995842404897,0.22228133155752838,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,111.132,NA,NA,NA,0.722725912354581,0.06498348388338378,0.22084342211460872,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,48.223,NA,NA,NA,0.7225736770328189,0.06190777531262942,0.22250264507869488,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,42.588,NA,NA,NA,0.7222910581532375,0.06145812210753876,0.22423059856660754,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,45.927,NA,NA,NA,0.7222776765464828,0.06068945661135497,0.2134671538908357,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7222720971986207,0.05629399413026236,0.23166484081047845,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,125.69200000000001,NA,NA,NA,0.7222378070511087,0.06523410981492542,0.22040501506091825,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,47.068,NA,NA,NA,0.7222301625584607,0.061990297381349896,0.22131487905582492,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,44.800000000000004,NA,NA,NA,0.722004685332376,0.06123621945315835,0.2161177651430477,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,41.503,NA,NA,NA,0.7219719006915677,0.0612637005802488,0.2244977324369919,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,127.575,NA,NA,NA,0.7219663639590648,0.0656573218332179,0.21955123327776105,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,120.12700000000001,NA,NA,NA,0.7218781685430848,0.06523629380086238,0.22059056884086126,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7218427248022108,0.05707053685707286,0.20658790683936334,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,118.3,NA,NA,NA,0.7218360146832368,0.06532567646387287,0.22014612909510256,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,43.687,NA,NA,NA,0.7218070055196462,0.061371031392583056,0.21819015680592113,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7217023698420348,0.05405440160040733,0.20351181610631863,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7216774354168914,0.05529066387897941,0.215310584085447,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,23,NA,NA,NA,NA,0.7216597643679874,0.055344874859897523,0.21160593085672286,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,40.432,NA,NA,NA,0.7214721301722109,0.06111701453052079,0.22250653919115604,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,121.968,NA,NA,NA,0.7213240107916049,0.06560935988659333,0.21904408404639364,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.721221314971687,0.05517389804393183,0.2220579924245486,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,39.375,NA,NA,NA,0.7210832463114047,0.060949147444258674,0.2215087598452592,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,129.472,NA,NA,NA,0.7210793653403403,0.0664012920279011,0.21972402962321147,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.7209808832456379,0.05996769580987033,0.21856139926795193,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,133.308,NA,NA,NA,0.7208858780053387,0.06766207084105588,0.22443710436041853,20,Genotype
PLS,Spearman_R,abs_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7208528989618562,0.05636852199078695,0.22052858256101993,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,137.20000000000002,NA,NA,NA,0.7208148870079263,0.06604437224967218,0.21587151583545894,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,131.383,NA,NA,NA,0.7206195391058324,0.06532072385975866,0.22344353334931388,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,123.82300000000001,NA,NA,NA,0.7206133741840073,0.06673390385999259,0.22746361981093155,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,37.303,NA,NA,NA,0.7203104648284568,0.06036534236580571,0.22118707473374166,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,36.288000000000004,NA,NA,NA,0.72027934174077,0.060058422014696466,0.22141243947853473,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,135.247,NA,NA,NA,0.7201801135535587,0.06803415638702547,0.22335173553971288,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7201287487407504,0.05209885436616089,0.20500457417936357,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7200345835994063,0.058869311992357704,0.20719527054991627,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.7199208304431628,0.060699611489727606,0.22393384924151227,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7195122881557143,0.05215565541453494,0.17280736736381885,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.7194583415496881,0.05968979430666267,0.22054401873303775,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,139.167,NA,NA,NA,0.7194175392558729,0.06819913207190824,0.22764603164223274,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.7188845615870139,0.06004141694684689,0.22361621535362153,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.7187494869839103,0.06024360526852605,0.2263171695121744,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.7186164175985805,0.060536555722611206,0.2258309048436028,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7185167333969646,0.059649332424115624,0.22781181291920638,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.7184436638156458,0.06004810987849628,0.22611908038794792,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7183603966085914,0.05985452920344629,0.22497526621364794,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.7181489437434506,0.060318611136983,0.23018282240782317,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.717870355658802,0.05427677218755429,0.20676259762214522,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7178286823990562,0.06059684262273703,0.23341991280779217,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7178106599130386,0.0518937372937532,0.1652424371173783,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7175179186957465,0.0566554298954462,0.22178305349590322,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7174943817071074,0.05344582853024747,0.18650721493569644,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,23,NA,NA,NA,NA,0.7174810085277561,0.06070961489070269,0.2200496516172128,20,Genotype
PLS,Spearman_R,sq_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7171928905179168,0.057668214345203174,0.23384226689865262,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.717136016403036,0.05057187492909851,0.16983685015455263,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.7166675545213711,0.06105398909887269,0.23604122282762408,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.71657928066929,0.05505064148718451,0.20651416559157754,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.7164115293042047,0.06125309198007944,0.24045127152310763,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.7161054186894565,0.06106707645615002,0.23976255228435162,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,23,NA,NA,NA,NA,0.7160408331001805,0.055176084910743946,0.20930178339128513,20,Genotype
PLS,Spearman_R,base_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7160316931635431,0.05426782444374235,0.22160756032395434,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.7159548913466154,0.06099561845902263,0.2400672469455346,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.7158500338042116,0.060084445050075826,0.2391257302302533,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.7155840936094852,0.060703397425387856,0.24269915635792993,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7155626348856416,0.05754790165936116,0.22527060153825318,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.7152394201934806,0.06114033901060092,0.2413862400694523,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.7150678887147343,0.05500803744913832,0.17246955630576333,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7150628082114032,0.05339202806392845,0.1873126224905982,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7147618968468399,0.0524108354892353,0.1824365652446761,20,Genotype
PCR,Spearman_R,max_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7144889103180627,0.05535470898666771,0.2259593207770091,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.7144844606730177,0.061430616330141734,0.24418086053825405,20,Genotype
PLS,Spearman_R,base_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7141770813754912,0.05601696749882888,0.1787073716756652,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.7139988664372242,0.06258832102312475,0.25299706381676,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.713955252116894,0.06204499465101404,0.24835073676158892,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7138920962546111,0.05489655170746309,0.22077249203446403,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7136641245814443,0.055350334967832045,0.16982782187364498,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7136382296894247,0.052340820955896976,0.19123469512802782,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7136287914601888,0.05300580688941008,0.19982647632873418,20,Genotype
PLS,Spearman_R,base_training,Spectra,NA,NA,13,NA,NA,NA,NA,0.7127967940867528,0.056528631947014234,0.16369823635983316,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.207,NA,NA,NA,0.7127905901200157,0.06293601518191279,0.25573121332015414,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7125122242955525,0.05445996846189259,0.1777598540123051,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.575,NA,NA,NA,0.7122068535886908,0.0730836554100582,0.2609022916683502,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,17.5,NA,NA,NA,0.7121377609150669,0.06431203275624768,0.26354542891797106,20,Genotype
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,44.800000000000004,NA,NA,NA,0.7119704656998724,0.05862537573997789,0.2074068757075772,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.023,NA,NA,NA,0.7117797994086117,0.07127575182639041,0.2475691199350729,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.183,NA,NA,NA,0.7117017703832093,0.07072290203933253,0.24630857216474966,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.792,NA,NA,NA,0.7116336119507448,0.07300474490442191,0.2554294701044386,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.7115515772244482,0.060952895601069465,0.20212227135809846,20,Genotype
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,45.927,NA,NA,NA,0.7114777882285671,0.05849867714325679,0.20605198060268215,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,18,NA,NA,NA,NA,0.7113795555921681,0.06070976924265343,0.21536902943904135,20,Genotype
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,43.687,NA,NA,NA,0.7113705252500944,0.05879006012089823,0.2073631694138709,20,Genotype
PLS,Spearman_R,abs_training,Spectra,NA,NA,13,NA,NA,NA,NA,0.7113584791400832,0.06084657666009663,0.19590882524839281,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.008,NA,NA,NA,0.7113346870692923,0.06924873813752587,0.23960279267341267,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,16.807,NA,NA,NA,0.7111985423581967,0.06409619098880676,0.26466820141831005,20,Genotype
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,42.588,NA,NA,NA,0.7111505842948489,0.058937426795096365,0.20629743576119974,20,Genotype
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7111306727884771,0.05789516803923606,0.2257904427542068,20,Genotype
