Model,Metric,dataset,Data,Intercept,Mtry,Ncomp,C,Mean_Degree,Mean_Scale,Mean_Sigma,Mean_Performance,Std_Dev_Performance,Range_Performance,N,Splitting
PLS,RMSE,sq_training,Spectra,NA,NA,138,NA,NA,NA,NA,5.087932099526157,14.170882694752716,61.84486256204495,20,Genotype
PLS,RMSE,abs_training,Spectra,NA,NA,138,NA,NA,NA,NA,3.531049702259538,7.662352910484141,30.978837894822,20,Genotype
PLS,RMSE,max_training,Spectra,NA,NA,136,NA,NA,NA,NA,2.8618560020652124,10.163977925868217,45.056082821504496,20,Genotype
PLS,RMSE,std_training,Spectra,NA,NA,137,NA,NA,NA,NA,1.7758012411026503,5.031916030878674,22.171372262625862,20,Genotype
PLS,RMSE,sq_training,Spectra,NA,NA,137,NA,NA,NA,NA,0.9126486647896518,3.0744251425173994,13.630367928695135,20,Genotype
PLS,Spearman_R,abs_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.700807407996993,0.08579960839785157,0.34845957588088194,20,Genotype
PLS,Spearman_R,sq_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.6985962236433184,0.08676259623363188,0.3423150914524393,20,Genotype
PLS,Spearman_R,base_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.698224975496274,0.07870120625697041,0.2965493632905838,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,68.607,NA,NA,NA,0.6955937401100151,0.07964663819062112,0.2979196438000642,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,67.228,NA,NA,NA,0.6955220173377447,0.07959136779293671,0.2957948201949923,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,133.308,NA,NA,NA,0.6954170106632764,0.07468476052179616,0.2860024369321198,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,129.472,NA,NA,NA,0.6952796556732435,0.07533759740305096,0.2880354446729536,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,109.375,NA,NA,NA,0.6952011222181537,0.0749706488416688,0.2777892414896663,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,70,NA,NA,NA,0.6951741754257926,0.07911473473099465,0.2957124643290784,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,139.167,NA,NA,NA,0.6951686828110392,0.07593697261036436,0.29513702615420623,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,75.712,NA,NA,NA,0.6950527629915528,0.0779869311150363,0.29000708768128514,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,74.263,NA,NA,NA,0.6950319216012011,0.07886392064769633,0.29430730999883814,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,71.407,NA,NA,NA,0.6950242933369652,0.07954794901635155,0.295392803011036,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,131.383,NA,NA,NA,0.6949529611031903,0.07638930258527407,0.29690233166937224,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,137.20000000000002,NA,NA,NA,0.6949482300849129,0.07480293055546695,0.2850256701269499,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,86.247,NA,NA,NA,0.6949060260877196,0.07718626780084478,0.29037090117274944,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,72.828,NA,NA,NA,0.6949046768303184,0.07906119732868873,0.2932907492796717,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,52.983000000000004,NA,NA,NA,0.6948075958015297,0.08092420155396114,0.30345258636117084,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,120.12700000000001,NA,NA,NA,0.6948017474925292,0.0755362748147466,0.2895658481969091,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,65.863,NA,NA,NA,0.6947769699611642,0.0796943700796273,0.29689355127144657,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,64.512,NA,NA,NA,0.6947533014335684,0.07973382947328979,0.29859196678517697,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,51.772,NA,NA,NA,0.6946754133021901,0.08031227633332368,0.29963248595285913,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,78.652,NA,NA,NA,0.6946728981168829,0.07818564058816353,0.28819339813942224,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,56.7,NA,NA,NA,0.6946723970496846,0.0810217007852074,0.3005447676482477,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,63.175000000000004,NA,NA,NA,0.6946552870006408,0.08024219635250092,0.29907768995731193,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,102.48700000000001,NA,NA,NA,0.6946404827499479,0.07627078318888365,0.28456965969096704,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,81.648,NA,NA,NA,0.6946404645549514,0.07884950898180942,0.29486508819212653,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,80.143,NA,NA,NA,0.6946262781242469,0.0773473817793846,0.2825826343322082,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,77.175,NA,NA,NA,0.6946194962910991,0.0784299543781048,0.2916812041015482,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,84.7,NA,NA,NA,0.6945882116455403,0.07835944425576089,0.2923364707115155,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,61.852000000000004,NA,NA,NA,0.6945689904898181,0.08037371015754813,0.2984404122685225,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,123.82300000000001,NA,NA,NA,0.6945538655056654,0.07595617291767741,0.2925030134931227,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,125.69200000000001,NA,NA,NA,0.6945499044594441,0.07571165676649372,0.28307800072575307,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,54.208,NA,NA,NA,0.694542486395787,0.08100417618885063,0.30163647305230135,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,55.447,NA,NA,NA,0.6944895854840555,0.08108767757896934,0.30288896498945267,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,49.392,NA,NA,NA,0.6944796706662574,0.08129498003772215,0.30988942556488347,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,50.575,NA,NA,NA,0.6944556900929907,0.08088550782433486,0.30365140646917044,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,105.903,NA,NA,NA,0.6944117300249015,0.07678241816277957,0.2872232799334855,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,83.167,NA,NA,NA,0.6943573919115706,0.07826957310604739,0.29166686756968363,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,48.223,NA,NA,NA,0.6942934488806317,0.08100823830418975,0.3094082004836208,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,127.575,NA,NA,NA,0.6940681224559027,0.07788621314747911,0.30686466349378944,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,97.468,NA,NA,NA,0.6940563757578804,0.07580040064012422,0.27854269321442493,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,116.48700000000001,NA,NA,NA,0.6940112086275815,0.07678287623618393,0.28612929356785266,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,59.248000000000005,NA,NA,NA,0.6940102342208595,0.08080290182159484,0.30104415698109044,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,100.8,NA,NA,NA,0.6940035686237825,0.07588279907546912,0.28343915114412277,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,112.903,NA,NA,NA,0.6940021423588602,0.07660495934795632,0.287465741110827,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,111.132,NA,NA,NA,0.6939890372845157,0.07624155761524316,0.2840301789882761,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,95.82300000000001,NA,NA,NA,0.693973002899577,0.07797420050186435,0.2942340198974977,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,60.543,NA,NA,NA,0.693900955487152,0.08102386708808952,0.30147617856226283,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,99.127,NA,NA,NA,0.6938850920786491,0.07766267391433161,0.2937389967473617,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,107.632,NA,NA,NA,0.6938737944917964,0.07699432597652525,0.28656112741210094,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,57.967,NA,NA,NA,0.6938697915343918,0.08116930615983031,0.3006409962005713,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,47.068,NA,NA,NA,0.6937106599257854,0.08187903366302181,0.3145323857057276,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,92.575,NA,NA,NA,0.6937064401879381,0.07717966176613894,0.29010866341051167,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,90.97200000000001,NA,NA,NA,0.6936721672519084,0.07755876451234041,0.2884412926428567,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,87.808,NA,NA,NA,0.6935415466222228,0.07674989862221666,0.28553578779473776,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,135.247,NA,NA,NA,0.6934394177474463,0.07563907445551363,0.2938375079315949,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,104.188,NA,NA,NA,0.6933958133800923,0.07780586276093186,0.2916645101174957,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,94.19200000000001,NA,NA,NA,0.6933324765127591,0.07739359218141584,0.292818547640437,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,114.688,NA,NA,NA,0.6932274329451804,0.07646150418457896,0.28707817672652747,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,89.383,NA,NA,NA,0.6931466885852107,0.07811270957915985,0.2898868807364565,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,45.927,NA,NA,NA,0.6931464814816801,0.08213220099494649,0.3151696633945171,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,118.3,NA,NA,NA,0.6930817122957567,0.07560299976510977,0.2803836529053867,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,44.800000000000004,NA,NA,NA,0.6930660497588592,0.08226161637265095,0.3163056461113374,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.6928847412542525,0.08857997695676713,0.3789356580390453,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.6927247790583504,0.08972818130745895,0.3847358829227202,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,39.375,NA,NA,NA,0.6926179702332835,0.08262761894991939,0.32301835665897194,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,121.968,NA,NA,NA,0.6925539198938324,0.07555240721770713,0.2837071140007016,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,40.432,NA,NA,NA,0.6924007575675424,0.08291827703525215,0.3220998625717276,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,43.687,NA,NA,NA,0.6923062858010682,0.08264101049473535,0.31837760286217043,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.6921606085164279,0.08300769356732383,0.3242665213108246,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,41.503,NA,NA,NA,0.6921008028266998,0.08326148735224537,0.32268435880906493,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,42.588,NA,NA,NA,0.6919973967765527,0.08322945920537236,0.321045258376128,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,37.303,NA,NA,NA,0.6917070203155858,0.08330501799280945,0.3298060829040595,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.6916892374025483,0.09086203981807887,0.39213973925424894,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,36.288000000000004,NA,NA,NA,0.6916043669140669,0.08340610089232202,0.32842834177319297,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.6914828916507487,0.08906900225918919,0.3814737044743947,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.6911961643338485,0.08328563351535566,0.330935275783178,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.6909522208660124,0.08351957131656572,0.33233609812370635,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.6906288714551498,0.08352476525114748,0.33550457960695085,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.6905774502909439,0.08175858566862593,0.32719655389608704,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.6902357244678069,0.08248781677887265,0.33003774196433955,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.6900859404326528,0.08246236656120418,0.32753063714878095,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.6900336939407781,0.08243212890523323,0.32778334188025404,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.6899313800323745,0.08228491097009392,0.32886874948966494,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.689523544685315,0.08353920370222478,0.33590697412218284,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.6893774196500074,0.08267522364264016,0.3341370232326372,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.6892486601488843,0.08831735468739328,0.3705646397077592,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.6891678603758756,0.08296666295076728,0.333782150517111,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.6891148757450064,0.08294150534359446,0.3335712809196632,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.6891044182198272,0.08264320571642945,0.33452040761514545,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.6889856370921279,0.0904127992890594,0.3680500240079089,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.6889237671620895,0.0774623681817469,0.31350525835810744,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.6885971840958633,0.08253252637867858,0.3366715365431564,20,Genotype
PLS,Spearman_R,abs_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.6880444695078394,0.09258950947184498,0.36568717600232326,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.688036132274465,0.08288474395128555,0.3373230700654367,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.6877478270267386,0.07658548404631907,0.3128889183292659,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.687726413016129,0.0790991641803864,0.32826367002007983,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.6874734216479095,0.08314517820623636,0.34441797642077115,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.6872510878739186,0.0906483751898794,0.3730989509472842,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.68724187677399,0.08443316673796636,0.3502838136597634,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.6872182876376431,0.08325993354486629,0.3436402613383281,20,Genotype
PLS,Spearman_R,sq_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.6866803176777785,0.0920256012636661,0.34939335689449624,20,Genotype
PLS,Spearman_R,base_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.6866119866938138,0.07301023219335363,0.27107471998251376,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.6864898500957748,0.0825469886895719,0.33775202316406727,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.686395504343302,0.08237616353243624,0.3612233927310598,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.6862974780497588,0.0832399457465706,0.33091029532052724,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.6861703761003157,0.08197963662678664,0.32049173371704626,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.6860810197105045,0.08494724470436697,0.3350792929274459,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.6860017415010354,0.08479597506122574,0.3527423789063819,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.023,NA,NA,NA,0.6859559466193045,0.07303033538768933,0.304259894933623,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.6859212396159957,0.08420524875660074,0.35130116621499696,20,Genotype
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,139.167,1.65,0.0046,NA,0.6858218764320644,0.07955156481464358,0.3015034233158572,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.6856847635796804,0.08498944652170351,0.33444915597965347,20,Genotype
PLS,Spearman_R,base_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.6856628008967337,0.09086566426880115,0.3625467251030827,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,NA,0.6855685825977064,0.0744808286393309,0.31334509491385576,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.6855525744485607,0.0837073187643869,0.36132179154223654,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.6855015989672075,0.09002924222299936,0.37226981350864125,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.6853017789724468,0.07761618280440818,0.31895461983626766,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.792,NA,NA,NA,0.685212538574317,0.07454655752879319,0.3110648733303201,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.575,NA,NA,NA,0.6851316091719835,0.07584419068572139,0.31679553282740497,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.6851130285045034,0.08132547513638247,0.3050499931269796,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.2680000000000002,NA,NA,NA,0.685062875215839,0.07436495069079682,0.31353616151841485,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.207,NA,NA,NA,0.684865593342006,0.08586500085437042,0.3597585400984723,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,17.5,NA,NA,NA,0.6848090046662801,0.08637572057275333,0.36321689255076905,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.527,NA,NA,NA,0.6848007852642161,0.07469267091175479,0.317071207334286,20,Genotype
PLS,Spearman_R,abs_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.6847758873860949,0.07678746840039838,0.2889810447080735,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.6846766063822807,0.08882443217148707,0.36101434861589526,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.6845187669993943,0.08504697968082499,0.35261359038459283,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.087,NA,NA,NA,0.6842891363329,0.07504764029751895,0.31229148695846637,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.6842572918240718,0.08630039452613067,0.3766799143390317,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,16.807,NA,NA,NA,0.6841475582794164,0.08625658663578721,0.3639365665300138,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.6841315631760577,0.08173240758241422,0.3548267205762089,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.6841096967183804,0.0834188848617195,0.3301953612535188,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.183,NA,NA,NA,0.6840286694819294,0.07657216038251677,0.3294483276864033,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.6840115332879896,0.08117546314642803,0.34550929677999004,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.372,NA,NA,NA,0.6839984970918834,0.075845631726191,0.3216690488565079,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,23,NA,NA,NA,NA,0.683816137181225,0.09800428028099914,0.42378030816935824,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.6837767941065156,0.0858106616786899,0.34795468325949314,20,Genotype
PCR,Spearman_R,base_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.6837717578016297,0.07594770274281731,0.3151547651870046,20,Genotype
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,137.20000000000002,1.65,0.00505,NA,0.68360721255208,0.077733795373475,0.30400840719016,20,Genotype
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,135.247,1.65,0.00505,NA,0.6835289583456788,0.07696223958120281,0.30190335527868595,20,Genotype
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.683319617917642,0.07902257520627395,0.34174590821872813,20,Genotype
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.6832337090655699,0.07999345915767865,0.34767301067419604,20,Genotype
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.6831292724771754,0.07968691371906386,0.347185251963592,20,Genotype
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.6830897910034324,0.07898245935583312,0.3389696364941627,20,Genotype
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.683086043590337,0.07882400566260142,0.34252582964521394,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.7030000000000003,NA,NA,NA,0.6830833780987818,0.07377000906556291,0.30666961447756313,20,Genotype
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.6830501437982092,0.07856663444371946,0.340450563378317,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.6830401328922142,0.08901702178537278,0.3740639120695451,20,Genotype
PLS,Spearman_R,sq_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.6830222886833817,0.07916211589901073,0.29103584090623713,20,Genotype
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.68299631657398,0.07889568777163501,0.3391992600159737,20,Genotype
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.388,NA,NA,NA,0.6829743926539357,0.0740748525922817,0.3059049666538026,20,Genotype
PCR,Spearman_R,sq_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.6829209070782581,0.08644249579496358,0.3625336341868978,20,Genotype
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.682751646256289,0.08027563072568632,0.34674357026952485,20,Genotype
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,16.128,NA,NA,NA,0.6826570765586001,0.08672577400569821,0.36517378486443963,20,Genotype
PCR,Spearman_R,abs_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.6825609297805024,0.09514946942554624,0.41319776906966366,20,Genotype
